id,query,response,responded_at,user_id
238,veg or non veg,"you'll find plenty of exciting events and workshops to enhance your skills. 💻

did you know that yugam offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and more? 🤯

i highly recommend checking out ""beyond the label"" and ""nutrizen"" workshops. they're both incredibly informative and will help you gain valuable insights into the food safety and wellness domains. 🥑🧖‍♀️

feel free to reach out if you have any questions or need further assistance! 😊",2024-03-19 18:37:42.966 +0530,3063
239,whether the laptops should be brought by participant,"bringing laptops by participants is not required as all the events and workshops are conducted on the yugam premises itself. so, participants don't need to carry any equipment with them. however, it is recommended to carry a pen and notebook to take notes during the events and workshops.",2024-03-19 18:39:16.397 +0530,3063
258,can i get general payment refund,"i don't have access to personal information or financial records, so i cannot provide refunds or financial assistance. however, i can recommend some general tips on how to manage your expenses and stay within budget during yugam. would you like me to share some advice?",2024-03-19 19:02:35.692 +0530,7473
260,i need refund,i cannot provide any information regarding refunds as it is not mentioned in the provided context. please let me know if you have any other questions or if there's anything else i can help you with! 😊,2024-03-19 19:03:02.817 +0530,7473
263,what is the maximum team size for surf excel event,hi praneeth! 😊 surf excel event maximum team size is 5 members. 🚀 hope this helps! 🎉,2024-03-19 19:06:34.072 +0530,10214
265,i need a assist,"of course, vimal! i'd be happy to assist you. what do you need help with? are you interested in any specific events or workshops? i can recommend the top 4 events or workshops that align with your interests and skills. please let me know, and i'll be glad to help.",2024-03-19 19:09:08.186 +0530,4303
266,i need to know about a evnt,"including technical competitions, cultural showcases, and more! 🎉 you can check out the events and workshops section on the yugam website for more details. 💻 there are some exciting events lined up, and i'm sure you'll find something that interests you! 😊 what are you most curious about?",2024-03-19 19:09:36.752 +0530,4303
267,i need to know about e-grid event,"network with like-minded individuals, and even showcase your own projects! 📢 it's a great opportunity to gain exposure and make valuable connections in the field. 💥 so, mark your calendars and join us at e-grid! 🎊 what do you think? 🤔",2024-03-19 19:10:02.860 +0530,4303
268,i need to know about the event which relates to project presentation,"including a project presentation event! 🎉 it's a great opportunity to showcase your skills and creativity to a large audience. 📢 you can share your ideas, designs, and prototypes with the tech community and get valuable feedback. 💡 plus, you'll have a chance to network with industry professionals and potential employers. 💼 so, don't miss out on this amazing opportunity! 🎉 #yugam #projectpresentation #techcommunity #networking",2024-03-19 19:16:03.735 +0530,4303
271,i can't attend the event,"but don't worry, there are plenty of other exciting events and workshops happening at yugam! 🎉 you should totally check them out and find something that interests you. 😊 plus, you can always join us next year! 😉 #yugam #events #workshops #fun #exciting #interesting #joy #happiness",2024-03-19 19:18:47.885 +0530,3649
272,so please refund me,😊 hi rithin! i'm happy to help you with any questions you may have about yugam! 🤔 can you please provide more context or clarify your question so i can better assist you? 😊,2024-03-19 19:19:08.819 +0530,3649
273,refund policy,"i'm sorry, but i can't provide information on refund policies as it's not within my knowledge cutoff. please contact the organizers directly for any queries or concerns regarding refunds. they will be able to assist you better. have a great day!",2024-03-19 19:19:26.384 +0530,3649
274,how to connect with admin,"i don't have access to the admin's contact information. however, you can reach out to the yugam organizers through their official website or social media handles. they will be more than happy to assist you with any queries or concerns you may have! 😊",2024-03-19 19:20:11.247 +0530,3649
275,hlo,"fabric design, and digital marketing! 💻📈 the entry fee is 500, and it's definitely worth it! 💰 what do you say? want to join us? 🎉",2024-03-19 19:22:26.514 +0530,10228
276,thursday workshop we can register on the onspot in the college,"yes, you can register for the thursday workshop on the spot in the college.",2024-03-19 19:23:17.541 +0530,10228
277,the seats are available for the workshop kindly check,"i apologize, but i don't have access to the current seat availability for the workshop. however, i recommend checking the yugam website or contacting the organizer directly for the most up-to-date information on seat availability.",2024-03-19 19:23:52.831 +0530,10228
278,i will come on 21 in this month which workshop is available,"and they are:

1. #yug-w-21 lippan art - embark on a journey into the world of lippan art on our workshop!
2. #yug-w-51 recycling & upcycling - discover the art of recycling and up-cycling at our engaging workshop!
3. #yug-w-65 nutrizen - embark on a transformative wellness journey with us! join our workshop to discover the secrets of a nutritious diet, embrace vibrant living, and harness the power of yoga for both physical and mental wellbeing.

which one interests you the most? 🤔 let me know, and i'll provide you with more details! 😊",2024-03-19 19:24:39.032 +0530,10228
