id,query,response,responded_at,user_id,how,what,when,where,why,who,do
196,data Fiesta ,"Hey Jeyanth, 😃

DataFiesta: Data Story Unleashed 🎉 is an upcoming event on March 21, 2024, at 4:30 PM IST. It's a unique blend of data interpretation and storytelling, where participants can explore the dynamic world of data through creative lenses. Whether you're a data enthusiast, storyteller, or both, this event promises an evening of inspiration and camaraderie. 🤝

Top 4 Recommended Events/Workshops: 🎯

1. DataFiesta: Data Story Unleashed 🎉 (March 21, 2024, 4:30 PM IST) - Explore the dynamic world of data interpretation through creative lenses.
2. #YUG-W-74 DATA ENGINEERING (March 20, 2024, 10:00 AM IST) - Dive into the world of data engineering and unlock the secrets of data-driven success.
3. #YUG-E-20 DATA FIESTA: DATA STORY UNLEASHED (March 21, 2024, 4:30 PM IST) - Welcome to DataFiesta: Data Story Unleashed, where the convergence of data and storytelling takes center stage.
4. #YUG-W-74 DATA ENGINEERING (March 20, 2024, 10:00 AM IST) - Discover how data engineering shapes industries like e-commerce, healthcare, finance, and media through engaging use cases and success stories.

Hope this helps, Jeyanth! 😊",2024-03-19 17:19:32.396 +0530,806,0,0,0,0,0,0,0
197,How to create a team?,Hey David! 👋 Creating a team for Yugam is super easy! Just find some friends who share the same interests as you and want to participate in the events. You can also check the event page for any open teams that need members. Good luck! 😊,2024-03-19 17:24:56.308 +0530,9513,1,0,0,0,0,0,0
198,Will refund provided incase we can't able to come to the event,"Hi Muhammed! 😊 Yugam is an exciting event, and I'm sure you'll have a great time! 🎉 Unfortunately, tickets cannot be refunded or transferred. However, you can always attend the event and enjoy the various activities and workshops. Don't miss out on the fun! 😃",2024-03-19 17:42:56.874 +0530,8266,0,0,0,0,0,0,0
199,,Hi VISHNU RAJ! 😊 How may I assist you today? Are you interested in any events or workshops at Yugam? I can recommend the best ones based on your interests! 🤔,2024-03-19 17:47:41.150 +0530,7976,0,0,0,0,0,0,0
200,if there is refund  option,"Hi Vishnu Raj! 😊 Yugam is a techno-cultural fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. Unfortunately, there is no refund option for the events or workshops in Yugam. However, you can always attend the events and workshops that interest you the most! 😊",2024-03-19 17:48:13.921 +0530,7976,0,0,0,0,0,0,0
201,if there is refund option??,"I'm afraid there is no refund option for Yugam events and workshops. All tickets are non-transferable and non-refundable. However, you can still attend the event and enjoy the various activities and sessions. Please ensure you have your registration details and ID card ready to gain entry into the venue. If you have any further questions or concerns, feel free to ask!",2024-03-19 17:48:55.175 +0530,7976,0,0,0,0,0,0,0
202,Can we pay the general event fee on spot,"Hi Adithi, 
     Yes, you can pay the general event fee on spot during the event. Please check the event details for the payment options available. 
     Have a great day!",2024-03-19 17:49:43.567 +0530,7994,0,0,0,0,0,0,0
203,How about the sports quiz event?,"Hey Adithi! 👋 The Sports Quiz event on March 21st, 4:30 PM, looks super exciting! 🏈🏆 It's a great opportunity to test your knowledge of sports and win some amazing prizes! 🎁 Plus, Praveen Jeyaraj is an amazing quiz master, and you're guaranteed to have a blast! 😃 So, what do you say? Are you ready to show off your sports knowledge? 🤔 Let me know if you need any more details! 😊",2024-03-19 17:50:17.752 +0530,7994,1,0,0,0,0,0,0
204,Sports quiz starting time?,"Hi Adithi! 👋 The "" #YUG-E-37 SPORTS QUIZ "" event starting time is on 2024-03-21 04:30:00+00:00. 🕰️ You can join us for an exciting and engaging sports quiz with an opportunity to showcase your knowledge of sports. 🏈 We hope to see you there! 😊",2024-03-19 17:50:58.044 +0530,7994,0,0,0,0,0,0,0
205,Can you check whether iam registered for sports quiz,"I apologize, but I don't have access to your registration status for the "" #YUG-E-37 SPORTS QUIZ "" event. However, I can suggest that you check your registration status on the Yugam platform or contact the event organizers directly for more information. Good luck!",2024-03-19 17:51:39.386 +0530,7994,0,0,0,0,0,0,0
206,,"Hi Aswin! 😊 Yugam is a techno-cultural-sports fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉 There are 156+ events and 63+ workshops in Yugam, and I recommend checking out the top 4 events/workshops that align with your interests! 🤔 Can I help you find them? 😊",2024-03-19 17:59:08.164 +0530,4037,0,0,0,0,0,0,0
207,My name was wrong in my profile .,"😊 Hi Aswin! Oh no, that's unfortunate to hear! 😔 Don't worry, you can always reach out to the Yugam team to get your profile corrected. They'll be more than happy to help you out! 😊 Just send them a message and they'll take care of it for you. 😊 Have a great day! 😊",2024-03-19 17:59:28.932 +0530,4037,0,0,0,0,0,0,0
208,How can I change the name ,Hi Aswin! 😊 You can change your name by visiting the registration desk at Yugam. They will guide you through the process and help you with any questions you may have. 😊,2024-03-19 17:59:50.924 +0530,4037,1,0,0,0,0,0,0
209,Can pay amt at the time of event,"Hi Aswin, 
     Yes, you can pay the amount at the time of event. Yugam provides various payment options for the convenience of the participants. You can choose the payment method that suits you the best.
     Please check the event page or contact the organizer for more details on payment options.
     Have a great day!",2024-03-19 18:00:19.418 +0530,4037,0,0,0,0,0,0,0
210,how to register for events,"Hi Madhulekha, 
     Great to know that you are interested in Yugam! 
     To register for events, please visit our website yugam.in and click on the ""Register"" button. 
     Fill in the required details and make the payment. 
     Once registered, you will receive a confirmation email with details of the event. 
     Don't miss out on this amazing opportunity to attend some of the most exciting events in Yugam! 


Please let me know if you have any other questions.",2024-03-19 18:02:51.312 +0530,7683,1,0,0,0,0,0,0
211,"I am writing to request a refund for my pass to the upcoming [Event Name] scheduled for [Date of Event]. Due to unforeseen personal reasons, I will no longer be able to attend.  I understand there may be a refund policy, and I would be grateful if you could consider my request.  Please let me know how to proceed with the refund. I can provide any additional information you need.","I apologize, but we cannot provide a refund for your pass to the upcoming [Event Name]. Our policy is strictly no refunds, and we cannot make any exceptions. However, you can transfer your pass to another person or use it for a future event. Please let me know if you have any other questions or concerns.",2024-03-19 18:05:32.209 +0530,4548,1,0,0,0,0,0,0
212,for what events we have to pay fee,"Hi Madhulekha, 
     For the events you are interested in, you will have to pay a fee. The fee details for each event are mentioned in the event description. Please check the event details to know the fee amount.
     You can also check the event schedule and timing to plan your participation accordingly.
     Have a great day!",2024-03-19 18:05:45.259 +0530,7683,0,1,0,0,0,0,0
408,Gimme the page link,📚 Page link for Yugam24 events and workshops: <https://yugam.in/events/>,2024-03-19 23:24:42.459 +0530,10373,0,0,0,0,0,0,0
215,ok thank you,"😊 Hey GOWRIPRASATH! 👋 Yugam is a techno-cultural fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉 There are 156+ events and 63+ workshops in Yugam, and I recommend checking out the top 4 events/workshops that align with your interests! 🤔 Can I help you find them? 😊",2024-03-19 18:08:33.313 +0530,4548,0,0,0,0,0,0,0
216,will you pls send the schedule of the events,"I'm not able to provide you with the schedule of events as I don't have access to the most up-to-date information. However, I can recommend some of the top events happening at Yugam that you might be interested in attending. These include "" #YUG-E-30 சகலகலாவல்லவன் "", "" #YUG-E-26 கோடம்பாக்கம் "", "" #YUG-E-113 தனித்தமிழ் பேசுவோம் "", and "" #YUG-E-114 வினாடி வினா "". These events are sure to be exciting and informative, and I highly recommend checking them out. Let me know if you have any other questions!",2024-03-19 18:08:40.256 +0530,7683,0,0,0,0,0,0,0
217,is there any events in 22 march,"I apologize, but I don't have access to the most up-to-date information on Yugam's events schedule. However, I can suggest some of the top events and workshops that are happening during Yugam, based on the information provided in the context. Please let me know if you are interested, and I will be happy to recommend some events that might be of interest to you.",2024-03-19 18:09:05.599 +0530,7683,0,0,0,0,0,0,0
218,explain me the refund policy,"🤔 Refund Policy? 🤓 Yugam is committed to providing a smooth and hassle-free experience for all our attendees. Unfortunately, we don't offer refunds for any reason, including cancellations or no-shows. However, you can transfer your ticket to someone else if you're unable to attend. Please reach out to our support team for more information. 😊",2024-03-19 18:11:45.174 +0530,4548,0,0,0,0,0,0,0
219,how to reach out your support team,"Hi GOWRIPRASATH, thanks for reaching out! For any support or queries related to Yugam, you can reach out to our support team through the contact details provided on our website. Alternatively, you can also reach out to us through our social media handles or email us directly. We're here to help! 😊",2024-03-19 18:12:09.880 +0530,4548,1,0,0,0,0,0,0
220,i need refund ,"😊 Hi NITHEESH KUMAR! I'm happy to help you with any questions or concerns you may have about Yugam! 🤔 However, I cannot provide any information regarding refunds as it is not mentioned in the provided context. Please let me know if you have any other questions or if there's anything else I can help you with! 😊",2024-03-19 18:13:45.321 +0530,9736,0,0,0,0,0,0,0
221,i am unable to attend the compection ,"Hey Nitheesh Kumar, 😃 I understand that you're unable to attend the competition. 🤔 Don't worry, there are plenty of other exciting events and workshops happening at Yugam! 🎉 Why don't you check out the schedule and see if there's anything that catches your interest? 📅 You might discover something new and exciting! 😃 Let me know if you need any help finding the right event or workshop for you! 😊",2024-03-19 18:15:02.701 +0530,9736,0,0,0,0,0,0,0
